latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
16.2818,-95.07368,334.52,0.43,0.46,2025-01-18,1912,N,VIIRS,n,2.0NRT,303.53,5.94,D
16.32158,-89.33167,343.75,0.38,0.36,2025-01-18,1912,N,VIIRS,n,2.0NRT,300,3.74,D
16.33235,-93.00541,338.98,0.49,0.4,2025-01-18,1912,N,VIIRS,n,2.0NRT,308.61,16.26,D
16.44587,-92.82067,343.54,0.48,0.4,2025-01-18,1912,N,VIIRS,n,2.0NRT,306.48,8.6,D
16.4466,-94.93216,334.16,0.42,0.45,2025-01-18,1912,N,VIIRS,n,2.0NRT,303.95,3.1,D
16.4475,-95.04639,331.87,0.43,0.46,2025-01-18,1912,N,VIIRS,n,2.0NRT,302.34,2.55,D
16.45054,-90.33234,331.77,0.39,0.36,2025-01-18,1912,N,VIIRS,n,2.0NRT,302.34,2.76,D
16.47186,-93.84266,340.84,0.54,0.42,2025-01-18,1912,N,VIIRS,n,2.0NRT,310.69,8.01,D
16.47199,-93.84003,338.16,0.54,0.42,2025-01-18,1912,N,VIIRS,n,2.0NRT,308.49,6.06,D
16.51866,-91.72987,332.26,0.43,0.38,2025-01-18,1912,N,VIIRS,n,2.0NRT,299.6,3.37,D
16.53536,-98.6379,335.94,0.36,0.57,2025-01-18,1912,N,VIIRS,n,2.0NRT,297.74,3.06,D
16.53566,-98.64037,331.07,0.36,0.57,2025-01-18,1912,N,VIIRS,n,2.0NRT,297.44,2.41,D
16.57411,-94.8963,341.2,0.42,0.45,2025-01-18,1912,N,VIIRS,n,2.0NRT,303.54,3.68,D
16.58027,-94.44183,338.2,0.39,0.44,2025-01-18,1912,N,VIIRS,n,2.0NRT,308.37,4.26,D
16.58068,-94.44238,333.48,0.39,0.44,2025-01-18,1912,N,VIIRS,l,2.0NRT,308.31,4.1,D
16.58089,-94.43832,342.22,0.39,0.44,2025-01-18,1912,N,VIIRS,n,2.0NRT,313.78,4.26,D
16.5813,-94.43898,346.3,0.39,0.44,2025-01-18,1912,N,VIIRS,n,2.0NRT,314.68,4.1,D
16.60739,-92.9323,351.17,0.48,0.4,2025-01-18,1912,N,VIIRS,n,2.0NRT,309.22,9.25,D
16.64375,-94.5773,331.85,0.4,0.44,2025-01-18,1912,N,VIIRS,n,2.0NRT,304.41,3.05,D
16.64434,-94.57398,352.24,0.4,0.44,2025-01-18,1912,N,VIIRS,n,2.0NRT,307.94,5.46,D
16.64787,-94.57754,348.55,0.4,0.44,2025-01-18,1912,N,VIIRS,n,2.0NRT,317.96,33.79,D
16.64844,-94.57434,340.44,0.4,0.44,2025-01-18,1912,N,VIIRS,n,2.0NRT,303.26,15.88,D
16.66481,-88.42255,335.65,0.39,0.36,2025-01-18,1912,N,VIIRS,n,2.0NRT,300.1,3.21,D
16.68016,-93.34803,337.79,0.51,0.41,2025-01-18,1912,N,VIIRS,l,2.0NRT,308.36,11.31,D
16.68098,-93.34332,343.62,0.51,0.41,2025-01-18,1912,N,VIIRS,n,2.0NRT,311.54,29.93,D
16.6839,-93.34875,340.34,0.51,0.41,2025-01-18,1912,N,VIIRS,n,2.0NRT,310.07,8.86,D
16.68764,-93.34951,354.9,0.51,0.41,2025-01-18,1912,N,VIIRS,n,2.0NRT,313.97,8.86,D
16.68849,-93.34467,337.6,0.51,0.41,2025-01-18,1912,N,VIIRS,n,2.0NRT,306.53,6.18,D
16.69137,-93.35035,340.22,0.51,0.41,2025-01-18,1912,N,VIIRS,n,2.0NRT,306.54,23.33,D
16.69509,-93.35117,348.02,0.51,0.41,2025-01-18,1912,N,VIIRS,n,2.0NRT,314,23.33,D
16.69714,-93.36162,335.08,0.51,0.41,2025-01-18,1912,N,VIIRS,l,2.0NRT,306.18,20.86,D
16.69798,-93.35681,348,0.51,0.41,2025-01-18,1912,N,VIIRS,n,2.0NRT,314.19,56.5,D
16.69881,-93.35202,367,0.51,0.41,2025-01-18,1912,N,VIIRS,l,2.0NRT,329.57,56.5,D
16.7017,-93.35765,350.07,0.51,0.41,2025-01-18,1912,N,VIIRS,n,2.0NRT,309.31,56.5,D
16.71192,-93.27673,347.83,0.5,0.41,2025-01-18,1912,N,VIIRS,n,2.0NRT,306.79,6.08,D
16.71842,-93.39533,344.76,0.51,0.41,2025-01-18,1912,N,VIIRS,n,2.0NRT,310.84,5.62,D
16.7191,-93.30196,350.19,0.5,0.41,2025-01-18,1912,N,VIIRS,n,2.0NRT,306.62,7.09,D
16.72178,-93.77076,334.82,0.53,0.42,2025-01-18,1912,N,VIIRS,n,2.0NRT,308.68,2.65,D
16.72218,-93.39602,367,0.51,0.41,2025-01-18,1912,N,VIIRS,h,2.0NRT,339.23,140.64,D
16.74425,-93.38036,335.64,0.51,0.41,2025-01-18,1912,N,VIIRS,l,2.0NRT,307.32,4.64,D
16.75857,-95.3383,330.89,0.44,0.46,2025-01-18,1912,N,VIIRS,n,2.0NRT,300.56,2.13,D
16.82244,-93.60062,348.03,0.52,0.42,2025-01-18,1912,N,VIIRS,n,2.0NRT,312.58,36.46,D
17.05546,-90.98955,331.64,0.4,0.37,2025-01-18,1912,N,VIIRS,n,2.0NRT,300.91,2.91,D
17.0888,-90.81004,332.49,0.4,0.37,2025-01-18,1912,N,VIIRS,n,2.0NRT,303.09,4.56,D
17.17276,-88.9145,327.75,0.39,0.36,2025-01-18,1912,N,VIIRS,n,2.0NRT,299.14,0.92,D
17.34738,-90.85139,330.41,0.4,0.37,2025-01-18,1912,N,VIIRS,n,2.0NRT,301.37,1.95,D
17.48983,-88.717,340.29,0.39,0.36,2025-01-18,1912,N,VIIRS,n,2.0NRT,297.75,4.1,D
17.64876,-92.08743,343.72,0.43,0.38,2025-01-18,1912,N,VIIRS,n,2.0NRT,302.9,13.32,D
17.74021,-91.17092,333.15,0.4,0.37,2025-01-18,1912,N,VIIRS,n,2.0NRT,303.15,1.37,D
17.8433,-93.12176,350.22,0.48,0.4,2025-01-18,1912,N,VIIRS,n,2.0NRT,307.44,54.53,D
17.84407,-93.11731,330.41,0.48,0.4,2025-01-18,1912,N,VIIRS,l,2.0NRT,301.54,54.53,D
17.87139,-93.49772,333.42,0.5,0.41,2025-01-18,1912,N,VIIRS,n,2.0NRT,304.16,5.13,D
17.8786,-92.48778,333.28,0.45,0.39,2025-01-18,1912,N,VIIRS,n,2.0NRT,304.42,4.57,D
17.89009,-93.19411,337.19,0.48,0.4,2025-01-18,1912,N,VIIRS,n,2.0NRT,307.32,12.63,D
17.89109,-93.19553,333.34,0.48,0.4,2025-01-18,1912,N,VIIRS,l,2.0NRT,305.88,9.18,D
17.8926,-93.18657,336.34,0.48,0.4,2025-01-18,1912,N,VIIRS,l,2.0NRT,307.3,15.13,D
17.89322,-93.17618,336.65,0.48,0.4,2025-01-18,1912,N,VIIRS,n,2.0NRT,304.96,6.29,D
17.89412,-93.17758,339.33,0.48,0.4,2025-01-18,1912,N,VIIRS,n,2.0NRT,304.48,6.45,D
17.89575,-92.49017,335.83,0.45,0.39,2025-01-18,1912,N,VIIRS,n,2.0NRT,302.22,3.98,D
17.89629,-92.49104,333.61,0.45,0.39,2025-01-18,1912,N,VIIRS,n,2.0NRT,301.75,2.63,D
17.89975,-93.18203,355.36,0.48,0.4,2025-01-18,1912,N,VIIRS,n,2.0NRT,317.23,72.38,D
17.91025,-77.12771,333.58,0.57,0.69,2025-01-18,1912,N,VIIRS,n,2.0NRT,293.68,5.54,D
17.91077,-77.12213,329.93,0.57,0.69,2025-01-18,1912,N,VIIRS,n,2.0NRT,293.06,6.42,D
17.9136,-93.52017,333.38,0.5,0.41,2025-01-18,1912,N,VIIRS,n,2.0NRT,302.44,25.01,D
17.92574,-93.6293,332.69,0.5,0.41,2025-01-18,1912,N,VIIRS,n,2.0NRT,305.44,1.98,D
17.92582,-93.63235,331.19,0.5,0.41,2025-01-18,1912,N,VIIRS,n,2.0NRT,305.43,2.53,D
17.94578,-93.6508,335.9,0.5,0.41,2025-01-18,1912,N,VIIRS,n,2.0NRT,305.23,6.35,D
17.96533,-93.6496,342.93,0.5,0.41,2025-01-18,1912,N,VIIRS,n,2.0NRT,304.39,7.53,D
17.97404,-94.52851,335.82,0.56,0.43,2025-01-18,1912,N,VIIRS,n,2.0NRT,304.31,8.24,D
17.97529,-94.88383,337.89,0.39,0.44,2025-01-18,1912,N,VIIRS,n,2.0NRT,302.62,3.18,D
17.97549,-94.52631,341.99,0.56,0.43,2025-01-18,1912,N,VIIRS,n,2.0NRT,304.55,8.78,D
17.98192,-94.53,340.67,0.56,0.43,2025-01-18,1912,N,VIIRS,n,2.0NRT,307.11,21.82,D
17.98337,-94.52782,345.37,0.56,0.43,2025-01-18,1912,N,VIIRS,n,2.0NRT,306.04,22.26,D
18.00272,-93.08611,335.59,0.47,0.4,2025-01-18,1912,N,VIIRS,n,2.0NRT,303.41,3.11,D
18.05231,-96.08641,335.85,0.46,0.47,2025-01-18,1912,N,VIIRS,n,2.0NRT,302.43,7.39,D
18.06606,-93.30964,332,0.48,0.4,2025-01-18,1912,N,VIIRS,l,2.0NRT,302.9,2.94,D
18.06887,-96.1899,336.17,0.47,0.48,2025-01-18,1912,N,VIIRS,n,2.0NRT,300.47,4.38,D
18.0798,-91.64468,341.28,0.41,0.37,2025-01-18,1912,N,VIIRS,n,2.0NRT,305.17,7.44,D
18.09904,-90.69987,345.13,0.39,0.36,2025-01-18,1912,N,VIIRS,n,2.0NRT,308.81,12.83,D
18.09956,-94.34782,340.18,0.55,0.43,2025-01-18,1912,N,VIIRS,n,2.0NRT,302.19,5.44,D
18.10117,-91.55672,332.56,0.41,0.37,2025-01-18,1912,N,VIIRS,n,2.0NRT,305.11,2.15,D
18.10345,-94.34858,337.03,0.55,0.43,2025-01-18,1912,N,VIIRS,n,2.0NRT,300.64,5.44,D
18.11972,-95.96571,346.86,0.45,0.47,2025-01-18,1912,N,VIIRS,n,2.0NRT,301.46,7.04,D
18.12936,-94.20086,342.51,0.54,0.42,2025-01-18,1912,N,VIIRS,n,2.0NRT,302.99,5.46,D
18.15241,-95.64754,331.84,0.43,0.46,2025-01-18,1912,N,VIIRS,n,2.0NRT,300.64,2.02,D
18.16579,-92.14934,332.56,0.43,0.38,2025-01-18,1912,N,VIIRS,l,2.0NRT,302.68,8.2,D
18.16861,-92.15401,333.69,0.43,0.38,2025-01-18,1912,N,VIIRS,n,2.0NRT,301.65,6.49,D
18.17531,-95.98845,343.93,0.46,0.47,2025-01-18,1912,N,VIIRS,n,2.0NRT,303.29,7.39,D
18.20456,-94.00746,329.63,0.52,0.42,2025-01-18,1912,N,VIIRS,n,2.0NRT,301.48,2.81,D
18.24657,-95.79731,340.78,0.44,0.46,2025-01-18,1912,N,VIIRS,n,2.0NRT,300.88,4.42,D
18.28768,-78.10258,333.22,0.5,0.66,2025-01-18,1912,N,VIIRS,n,2.0NRT,294.98,4.71,D
18.28815,-78.09785,336.76,0.5,0.66,2025-01-18,1912,N,VIIRS,n,2.0NRT,295.52,4.71,D
18.28856,-78.09885,340.75,0.5,0.66,2025-01-18,1912,N,VIIRS,n,2.0NRT,295.32,7.74,D
18.30932,-96.04167,350.97,0.46,0.47,2025-01-18,1912,N,VIIRS,n,2.0NRT,304.16,9.71,D
18.3415,-100.7127,329.2,0.45,0.63,2025-01-18,1912,N,VIIRS,l,2.0NRT,300.51,7.18,D
18.34341,-95.76494,341.74,0.44,0.46,2025-01-18,1912,N,VIIRS,n,2.0NRT,300.48,5.05,D
18.36254,-95.70919,331.36,0.43,0.46,2025-01-18,1912,N,VIIRS,n,2.0NRT,300.42,3.57,D
18.36563,-95.73956,338.19,0.44,0.46,2025-01-18,1912,N,VIIRS,n,2.0NRT,302.04,4.46,D
18.41922,-93.19058,335.63,0.47,0.4,2025-01-18,1912,N,VIIRS,l,2.0NRT,306.21,3.94,D
18.43872,-93.16553,337.97,0.47,0.4,2025-01-18,1912,N,VIIRS,n,2.0NRT,305.09,4.4,D
18.48024,-96.69081,339.63,0.5,0.49,2025-01-18,1912,N,VIIRS,n,2.0NRT,301.21,5.51,D
18.5067,-96.14765,339.83,0.46,0.47,2025-01-18,1912,N,VIIRS,n,2.0NRT,301.85,7.56,D
18.5162,-95.26099,329.35,0.41,0.45,2025-01-18,1912,N,VIIRS,l,2.0NRT,303.83,1.89,D
18.56233,-90.75036,331.64,0.39,0.36,2025-01-18,1912,N,VIIRS,n,2.0NRT,301.64,1.72,D
18.56811,-95.48826,342.31,0.42,0.45,2025-01-18,1912,N,VIIRS,n,2.0NRT,303.37,6.85,D
18.56935,-95.48854,342.49,0.42,0.45,2025-01-18,1912,N,VIIRS,n,2.0NRT,303.31,6.64,D
18.58407,-96.66675,345.14,0.49,0.49,2025-01-18,1912,N,VIIRS,n,2.0NRT,301.36,10.94,D
18.63825,-92.51042,337.06,0.44,0.38,2025-01-18,1912,N,VIIRS,n,2.0NRT,304.26,10.56,D
18.64417,-92.17146,345.9,0.43,0.38,2025-01-18,1912,N,VIIRS,n,2.0NRT,303.73,4.42,D
18.91259,-96.01955,341.39,0.44,0.46,2025-01-18,1912,N,VIIRS,n,2.0NRT,303.36,8.72,D
19.04606,-98.00794,337.8,0.59,0.53,2025-01-18,1912,N,VIIRS,n,2.0NRT,298.67,2.4,D
19.17808,-96.23482,342.66,0.45,0.47,2025-01-18,1912,N,VIIRS,n,2.0NRT,304.95,4.32,D
19.18042,-96.23452,334.44,0.45,0.47,2025-01-18,1912,N,VIIRS,n,2.0NRT,304.24,5.13,D
19.22645,-96.22638,332.2,0.45,0.47,2025-01-18,1912,N,VIIRS,l,2.0NRT,302.8,6.63,D
19.22652,-98.7901,329.57,0.3,0.6,2025-01-18,1912,N,VIIRS,n,2.0URT,299.92,1.5,D
19.27251,-90.62904,346.71,0.39,0.36,2025-01-18,1912,N,VIIRS,n,2.0NRT,307.37,6.02,D
19.27308,-90.62536,333.77,0.39,0.36,2025-01-18,1912,N,VIIRS,n,2.0NRT,304.96,2.65,D
19.28664,-98.28591,333.88,0.61,0.53,2025-01-18,1912,N,VIIRS,n,2.0NRT,301.45,8.28,D
19.29146,-98.28716,329.24,0.6,0.5,2025-01-18,1912,N,VIIRS,n,2.0URT,299.85,4.14,D
19.30978,-96.49938,350.92,0.47,0.48,2025-01-18,1912,N,VIIRS,n,2.0NRT,304.49,7.29,D
19.31875,-96.33434,328.84,0.46,0.47,2025-01-18,1912,N,VIIRS,l,2.0NRT,302.04,3.53,D
19.32305,-96.33522,334.92,0.46,0.47,2025-01-18,1912,N,VIIRS,n,2.0NRT,300.27,3.72,D
19.32388,-96.33089,330.72,0.46,0.47,2025-01-18,1912,N,VIIRS,n,2.0NRT,299.49,3.72,D
19.3246,-90.61951,332.99,0.39,0.36,2025-01-18,1912,N,VIIRS,n,2.0NRT,302.88,2.43,D
19.33673,-92.40219,330.59,0.43,0.38,2025-01-18,1912,N,VIIRS,n,2.0NRT,298.27,1.6,D
19.36852,-92.00576,333.56,0.42,0.37,2025-01-18,1912,N,VIIRS,n,2.0NRT,298.47,3.43,D
19.39319,-92.04259,339.1,0.42,0.37,2025-01-18,1912,N,VIIRS,n,2.0NRT,298.77,6.36,D
19.39662,-92.04321,344.32,0.42,0.37,2025-01-18,1912,N,VIIRS,n,2.0NRT,300.87,8.15,D
19.42911,-96.37444,329.64,0.46,0.47,2025-01-18,1912,N,VIIRS,n,2.0NRT,301.96,2.45,D
19.43689,-92.03433,330.16,0.42,0.37,2025-01-18,1912,N,VIIRS,n,2.0NRT,298.46,2.9,D
19.49722,-89.3532,346.75,0.39,0.36,2025-01-18,1912,N,VIIRS,n,2.0NRT,307.92,9.17,D
19.52383,-92.18835,332.92,0.42,0.38,2025-01-18,1912,N,VIIRS,n,2.0NRT,300.35,8.26,D
19.52992,-100.47282,367,0.42,0.61,2025-01-18,1912,N,VIIRS,h,2.0NRT,298.79,7.43,D
19.55984,-90.45699,347.68,0.39,0.36,2025-01-18,1912,N,VIIRS,n,2.0NRT,310.73,8.25,D
19.56371,-90.45391,335.46,0.39,0.36,2025-01-18,1912,N,VIIRS,l,2.0NRT,307.51,8.81,D
19.56548,-92.23701,329.89,0.42,0.38,2025-01-18,1912,N,VIIRS,n,2.0NRT,299.47,4.24,D
19.60073,-92.29274,339.17,0.42,0.38,2025-01-18,1912,N,VIIRS,n,2.0NRT,301.87,14.7,D
19.60716,-90.50275,334.25,0.39,0.36,2025-01-18,1912,N,VIIRS,l,2.0NRT,307.35,3.11,D
19.67167,-99.79707,337.39,0.37,0.58,2025-01-18,1912,N,VIIRS,n,2.0NRT,300.47,5.5,D
19.67241,-99.79354,367,0.37,0.58,2025-01-18,1912,N,VIIRS,h,2.0NRT,303.07,9.92,D
19.7436,-99.08651,331.19,0.34,0.56,2025-01-18,1912,N,VIIRS,n,2.0NRT,305.25,1.45,D
19.78906,-99.22744,338.57,0.34,0.56,2025-01-18,1912,N,VIIRS,n,2.0NRT,300.98,5.25,D
20.05407,-89.19697,356.67,0.39,0.36,2025-01-18,1912,N,VIIRS,n,2.0NRT,308.56,8.88,D
20.05462,-89.19324,334.15,0.39,0.36,2025-01-18,1912,N,VIIRS,n,2.0NRT,303.12,8.88,D
20.23685,-76.82582,327.14,0.6,0.7,2025-01-18,1912,N,VIIRS,n,2.0URT,294.5,2.78,D
20.27336,-75.77079,345.78,0.74,0.76,2025-01-18,1912,N,VIIRS,n,2.0NRT,294.26,9.88,D
20.27629,-75.77032,332.95,0.74,0.76,2025-01-18,1912,N,VIIRS,n,2.0NRT,293.39,7.19,D
20.37232,-76.07391,328.54,0.71,0.75,2025-01-18,1912,N,VIIRS,n,2.0NRT,294.85,3.34,D
20.44775,-76.79682,351.9,0.64,0.72,2025-01-18,1912,N,VIIRS,n,2.0NRT,297.62,6.43,D
20.45333,-90.26031,337.14,0.38,0.36,2025-01-18,1912,N,VIIRS,l,2.0NRT,307.47,3.32,D
20.45663,-90.26089,336.47,0.38,0.36,2025-01-18,1912,N,VIIRS,l,2.0NRT,307.93,3.32,D
20.48363,-76.77412,330.03,0.64,0.72,2025-01-18,1912,N,VIIRS,n,2.0NRT,296.37,3.78,D
20.48547,-76.04001,347.37,0.71,0.75,2025-01-18,1912,N,VIIRS,n,2.0NRT,297.42,12.65,D
20.49253,-76.04044,328.66,0.71,0.75,2025-01-18,1912,N,VIIRS,n,2.0NRT,295.24,5.05,D
20.51647,-76.99234,334.82,0.62,0.71,2025-01-18,1912,N,VIIRS,n,2.0NRT,296.23,4,D
20.51711,-76.89901,333.19,0.63,0.72,2025-01-18,1912,N,VIIRS,n,2.0NRT,297.39,4.81,D
20.70488,-76.9034,335.22,0.63,0.72,2025-01-18,1912,N,VIIRS,n,2.0NRT,299.11,5.05,D
20.70867,-76.90501,367,0.63,0.72,2025-01-18,1912,N,VIIRS,h,2.0NRT,301.93,19.86,D
20.71113,-76.91024,341.11,0.63,0.72,2025-01-18,1912,N,VIIRS,n,2.0NRT,299.42,10.93,D
20.71162,-76.90395,367,0.63,0.72,2025-01-18,1912,N,VIIRS,h,2.0NRT,300.16,10.93,D
20.7615,-77.82979,331.44,0.55,0.68,2025-01-18,1912,N,VIIRS,n,2.0NRT,297.02,3.41,D
20.77333,-89.18179,330.95,0.39,0.36,2025-01-18,1912,N,VIIRS,n,2.0NRT,305.59,2.12,D
20.77777,-89.17484,332.72,0.39,0.36,2025-01-18,1912,N,VIIRS,n,2.0NRT,305.27,2.53,D
20.77784,-77.94028,345.01,0.54,0.68,2025-01-18,1912,N,VIIRS,n,2.0NRT,297.27,5.51,D
20.78391,-77.71549,328.81,0.56,0.69,2025-01-18,1912,N,VIIRS,n,2.0NRT,298.5,6.4,D
20.78418,-77.94085,344.54,0.54,0.68,2025-01-18,1912,N,VIIRS,n,2.0NRT,297.48,7.03,D
20.79034,-77.71609,367,0.56,0.69,2025-01-18,1912,N,VIIRS,h,2.0NRT,301.45,15.58,D
20.79809,-78.00142,331.04,0.54,0.68,2025-01-18,1912,N,VIIRS,n,2.0NRT,297.2,4.63,D
20.80097,-78.00452,347.77,0.54,0.68,2025-01-18,1912,N,VIIRS,n,2.0NRT,298.04,7.35,D
20.8186,-77.6114,367,0.57,0.69,2025-01-18,1912,N,VIIRS,h,2.0NRT,298.36,10.55,D
20.81901,-77.61395,356.35,0.57,0.69,2025-01-18,1912,N,VIIRS,n,2.0NRT,298.25,8.64,D
20.83991,-77.83974,346.57,0.55,0.68,2025-01-18,1912,N,VIIRS,n,2.0NRT,298.85,7.51,D
20.84123,-77.82342,344.88,0.55,0.68,2025-01-18,1912,N,VIIRS,n,2.0NRT,297.73,7.09,D
20.86539,-89.76932,334.53,0.39,0.36,2025-01-18,1912,N,VIIRS,n,2.0NRT,305.27,2.56,D
20.88877,-77.47607,331.8,0.58,0.7,2025-01-18,1912,N,VIIRS,n,2.0NRT,297.89,4.24,D
20.91759,-78.16756,337.64,0.53,0.67,2025-01-18,1912,N,VIIRS,n,2.0NRT,297.66,6.23,D
20.92073,-77.24168,334.6,0.6,0.71,2025-01-18,1912,N,VIIRS,n,2.0NRT,297.18,5.29,D
20.92121,-77.23567,341.16,0.61,0.71,2025-01-18,1912,N,VIIRS,n,2.0NRT,295.49,5.29,D
20.92456,-77.90235,340.9,0.55,0.68,2025-01-18,1912,N,VIIRS,n,2.0NRT,297.45,5.57,D
20.92659,-77.90106,340.62,0.55,0.68,2025-01-18,1912,N,VIIRS,n,2.0NRT,296.78,8.75,D
20.93018,-77.83749,340.88,0.55,0.68,2025-01-18,1912,N,VIIRS,n,2.0NRT,296.68,4.9,D
20.99665,-89.22669,336.19,0.39,0.36,2025-01-18,1912,N,VIIRS,n,2.0NRT,305.84,2.97,D
21.00663,-76.95661,350.78,0.63,0.72,2025-01-18,1912,N,VIIRS,n,2.0NRT,297.47,7.91,D
21.01065,-76.95986,351.99,0.63,0.72,2025-01-18,1912,N,VIIRS,n,2.0NRT,297.99,11.06,D
21.01116,-76.95354,341.5,0.63,0.72,2025-01-18,1912,N,VIIRS,n,2.0NRT,297.26,13.97,D
21.01336,-76.95721,354.12,0.63,0.72,2025-01-18,1912,N,VIIRS,n,2.0NRT,297.18,7.91,D
21.0806,-78.35246,333.98,0.52,0.67,2025-01-18,1912,N,VIIRS,n,2.0NRT,299.07,4.06,D
21.1324,-88.89574,334.15,0.4,0.37,2025-01-18,1912,N,VIIRS,n,2.0NRT,303.8,2.54,D
21.15845,-76.86964,367,0.64,0.72,2025-01-18,1912,N,VIIRS,h,2.0NRT,297.79,10.8,D
21.19424,-89.69582,336.01,0.39,0.36,2025-01-18,1912,N,VIIRS,n,2.0NRT,304.36,2.7,D
21.19693,-78.09094,338.09,0.54,0.68,2025-01-18,1912,N,VIIRS,n,2.0NRT,293.71,5.72,D
21.19738,-78.08563,335.57,0.54,0.68,2025-01-18,1912,N,VIIRS,n,2.0NRT,291.86,4.92,D
21.19959,-78.41232,352.26,0.51,0.66,2025-01-18,1912,N,VIIRS,n,2.0NRT,298.99,10.61,D
21.20001,-78.40724,333.48,0.51,0.66,2025-01-18,1912,N,VIIRS,n,2.0NRT,297.39,8.76,D
21.2003,-78.41428,338.2,0.51,0.66,2025-01-18,1912,N,VIIRS,n,2.0NRT,298.23,6.73,D
21.2004,-78.08885,346.89,0.54,0.68,2025-01-18,1912,N,VIIRS,n,2.0NRT,295.44,8.08,D
21.20075,-78.40921,346.41,0.51,0.66,2025-01-18,1912,N,VIIRS,n,2.0NRT,298.04,10.58,D
21.46464,-78.27311,339.79,0.53,0.67,2025-01-18,1912,N,VIIRS,n,2.0NRT,294.46,4.95,D
21.46507,-78.26791,333.57,0.53,0.67,2025-01-18,1912,N,VIIRS,n,2.0NRT,291.65,4.95,D
21.49667,-78.46866,336.91,0.51,0.66,2025-01-18,1912,N,VIIRS,n,2.0NRT,296.34,4.25,D
21.49708,-78.46358,331.53,0.51,0.66,2025-01-18,1912,N,VIIRS,n,2.0NRT,295.43,4.25,D
21.49829,-78.4674,347.1,0.51,0.66,2025-01-18,1912,N,VIIRS,n,2.0NRT,296.57,5.38,D
21.52382,-78.59258,332.89,0.5,0.66,2025-01-18,1912,N,VIIRS,n,2.0NRT,295.59,3.41,D
21.5571,-78.5654,336.77,0.51,0.66,2025-01-18,1912,N,VIIRS,n,2.0NRT,295.73,4.3,D
21.59152,-79.24386,367,0.46,0.63,2025-01-18,1912,N,VIIRS,h,2.0NRT,298,6.28,D
21.59743,-79.24442,339.75,0.46,0.63,2025-01-18,1912,N,VIIRS,n,2.0NRT,295.79,6.28,D
21.61476,-79.25066,335.76,0.46,0.63,2025-01-18,1912,N,VIIRS,n,2.0NRT,297.44,6.37,D
21.61516,-79.24614,340.64,0.46,0.63,2025-01-18,1912,N,VIIRS,n,2.0NRT,295.57,6.37,D
21.61963,-79.19613,328.42,0.46,0.64,2025-01-18,1912,N,VIIRS,n,2.0NRT,296.48,4.76,D
21.72839,-79.26511,336.76,0.46,0.63,2025-01-18,1912,N,VIIRS,n,2.0NRT,294.43,3.44,D
21.72972,-78.63864,367,0.5,0.66,2025-01-18,1912,N,VIIRS,h,2.0NRT,300.03,21.15,D
21.73021,-79.2663,351.57,0.46,0.63,2025-01-18,1912,N,VIIRS,n,2.0NRT,294.44,4.63,D
21.7343,-79.26569,330.21,0.46,0.63,2025-01-18,1912,N,VIIRS,n,2.0NRT,293.23,3.44,D
21.73545,-78.64419,346.49,0.5,0.66,2025-01-18,1912,N,VIIRS,n,2.0NRT,296.54,18.86,D
21.73586,-78.63921,367,0.5,0.66,2025-01-18,1912,N,VIIRS,h,2.0NRT,298.74,39.41,D
21.73628,-78.63418,345.8,0.5,0.66,2025-01-18,1912,N,VIIRS,n,2.0NRT,302.55,39.41,D
21.7367,-78.62917,343.25,0.5,0.66,2025-01-18,1912,N,VIIRS,n,2.0NRT,296.75,37.29,D
21.73919,-78.59917,367,0.51,0.66,2025-01-18,1912,N,VIIRS,h,2.0NRT,299.45,15.36,D
21.74385,-79.63603,341.51,0.43,0.62,2025-01-18,1912,N,VIIRS,n,2.0NRT,297.65,3.7,D
21.76954,-79.98791,333.36,0.41,0.61,2025-01-18,1912,N,VIIRS,n,2.0NRT,295.97,2.15,D
21.80397,-79.92618,333.3,0.42,0.61,2025-01-18,1912,N,VIIRS,n,2.0NRT,296.32,4.92,D
21.80572,-79.92928,332.74,0.42,0.61,2025-01-18,1912,N,VIIRS,n,2.0NRT,296.56,3.38,D
21.80608,-79.92512,332.08,0.42,0.61,2025-01-18,1912,N,VIIRS,n,2.0NRT,296.33,3.38,D
21.81136,-79.93022,336.23,0.42,0.61,2025-01-18,1912,N,VIIRS,n,2.0NRT,298.15,4.63,D
21.81173,-79.92613,333.65,0.42,0.61,2025-01-18,1912,N,VIIRS,n,2.0NRT,295.07,4.63,D
21.84621,-78.49976,331.67,0.51,0.66,2025-01-18,1912,N,VIIRS,n,2.0NRT,295.06,3.3,D
21.84663,-78.49465,329.54,0.51,0.66,2025-01-18,1912,N,VIIRS,n,2.0NRT,296.02,4.69,D
21.85285,-79.52306,353.95,0.44,0.63,2025-01-18,1912,N,VIIRS,n,2.0NRT,295.49,7.14,D
21.8549,-78.91048,337.94,0.48,0.65,2025-01-18,1912,N,VIIRS,n,2.0NRT,295.59,5.42,D
21.86275,-79.19721,328.83,0.46,0.64,2025-01-18,1912,N,VIIRS,n,2.0NRT,295.89,3.41,D
21.88705,-78.53413,356.01,0.51,0.66,2025-01-18,1912,N,VIIRS,n,2.0NRT,302.6,21.9,D
21.89167,-78.53589,344.95,0.51,0.66,2025-01-18,1912,N,VIIRS,n,2.0NRT,299.17,28.78,D
21.89207,-78.53078,367,0.51,0.66,2025-01-18,1912,N,VIIRS,h,2.0NRT,296.81,28.78,D
